prior,row_id,candidate_index,scale_nm_per_unit,offset_nm,clamped,calibration_error,target_rq,before_rq,after_rq,target_ra,before_ra,after_ra,target_robust_range,before_robust_range,after_robust_range,rank
v2,afmv2_f8cd660aff48,7,12.213073067036841,0.0,False,0.40674182596027925,5.251366138,0.6318695212414984,7.717068449488597,4.021779537,0.5514391751012728,6.734766778405529,26.14354134,1.9776835769414902,24.153593225479128,2
v2,afmv2_f8cd660aff48,8,12.263594626988903,0.0,False,0.3906360750809868,5.251366138,0.619713495325242,7.599915089427501,4.021779537,0.5421080959350387,6.648193930959806,26.14354134,1.9790911203622819,24.270771894454956,3
v2,afmv2_f8cd660aff48,9,12.239481719444646,0.0,False,0.41910191772432753,5.251366138,0.6344782996913785,7.765685686358099,4.021779537,0.5583697879450249,6.834156931259607,26.14354134,1.9667749029397963,24.07230565071106,
v2,afmv2_f8cd660aff48,10,12.246668826039366,0.0,False,0.40345678908747423,5.251366138,0.6265925406237283,7.673671329880304,4.021779537,0.549771308473401,6.7328671405328535,26.14354134,1.9746465718746185,24.18284276008606,
v2,afmv2_f8cd660aff48,11,12.321115627847995,0.0,False,0.39879287652458517,5.251366138,0.6202009087807925,7.641567029868311,4.021779537,0.5442969870499785,6.706346042270333,26.14354134,1.96543947994709,24.216407270431517,1
v2,afmv2_f8cd660aff48,12,12.21940248315729,0.0,False,0.41608100436977374,5.251366138,0.6341531370861085,7.748972307228433,4.021779537,0.5576202119966521,6.813785706302395,26.14354134,1.9717501735687257,24.093608474731447,
v2,afmv2_f8cd660aff48,13,12.239795362646428,0.0,False,0.4080663823855976,5.251366138,0.630629351285475,7.718774410383768,4.021779537,0.5513373571374673,6.748256603090599,26.14354134,1.9727364695072174,24.145890922546386,
v2,afmv2_f8cd660aff48,14,12.246440128031086,0.0,False,0.40250156718316915,5.251366138,0.6272969117587174,7.682153948992709,4.021779537,0.5483477135750702,6.715307335488417,26.14354134,1.974928592443466,24.18584415435791,
v2,afmv2_f8cd660aff48,15,12.235029692669102,0.0,False,0.39331989445090554,5.251366138,0.624567083550401,7.641596515405573,4.021779537,0.5430971312144279,6.644809268954338,26.14354134,1.9816695261001587,24.24578422546387,
v3,afmv2_f8cd660aff48,0,15.241175240026653,0.0,False,0.056663767701530414,5.251366138,0.3639161833173216,5.546510473822763,4.021779537,0.2921408916283599,4.45257064502362,26.14354134,1.70387610912323,25.96907480239868,
v3,afmv2_f8cd660aff48,1,15.082017349898436,0.0,False,0.05455108334667267,5.251366138,0.3675037323801144,5.54269751870284,4.021779537,0.2937874696207391,4.430907595365573,26.14354134,1.7222478485107422,25.974970979690553,3
v3,afmv2_f8cd660aff48,2,14.978502890663155,0.0,False,0.058261856003899624,5.251366138,0.37135564594561515,5.562351743074221,4.021779537,0.29767488221767485,4.458724184705658,26.14354134,1.7333241438865663,25.962601366043092,4
v3,afmv2_f8cd660aff48,3,15.328768836265521,0.0,False,0.08811289510422582,5.251366138,0.3765082639992681,5.771408103305667,4.021779537,0.302798974262264,4.641535447744826,26.14354134,1.6864042472839356,25.85050045967102,
v3,afmv2_f8cd660aff48,4,15.462910193947614,0.0,False,0.04785787442138959,5.251366138,0.35587482324076536,5.502860594747001,4.021779537,0.2835268796368431,4.38415080715794,26.14354134,1.6812912184000015,25.99765625,
