sample_id,growth_run_id,split,sq_nm,sa_nm,analysis_scale_nm,height_increment_rms_31nm,scale_dependent_rms_slope_31nm,curvature_relief_31nm,scale_dependent_rms_curvature_31nm_inv,sdq_31nm,sdr_31nm_percent,bearing_core_span_p90_p10_nm,bearing_peak_span_p99_p90_nm,bearing_valley_span_p10_p01_nm,bearing_core_equivalent_nm,island_prominence_nm,island_median_area_nm2,island_count_per_um2,island_boundary_contrast,functional_surface_morphology_index_nm
6056,6056,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,2.8304169818235327,2.2356956915610446,31.31115459882583,3.3477097260474387,0.10691747937564008,2.555955466952801,0.0052141691209858,0.0976250773472579,0.4741498314111215,7.215637111663819,2.539725008010866,3.512261261940002,1.8039092779159547,2.14340197553294,1730.998272831369,66.0,1.393994355513888,2.592280454024346
6056,6056,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,2.705380790307742,2.1243449236325374,31.372549019607842,3.1871448428503033,0.10159024186585343,2.4376803555079714,0.004953442659903308,0.09164012053568145,0.417878771355756,6.926610350608826,2.8391898870468157,3.0727848291397093,1.7316525876522064,2.19458784223536,2952.710495963091,41.0,1.3877176406775686,2.499363897759297
6056,6056,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,2.41597685108637,1.8803577670726135,31.31115459882583,2.938383267171536,0.09384461559529093,2.279025698313801,0.004649230229448423,0.08307104675946012,0.3437535479271435,6.119792413711549,2.240804672241212,3.362427773475647,1.5299481034278872,1.4285477286670587,1606.5349014441579,66.0,1.3600397560126765,2.1930110950752617
6057,6057,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,3.5822510324112398,2.7667197806427626,31.372549019607842,4.1268012887476875,0.13154179107883254,3.098710385047177,0.0062966763371153965,0.12053930028393647,0.7207246191954705,8.90584921836853,2.8406234502792405,5.552805471420289,2.2264623045921326,2.9037616405517648,5059.592464436755,43.0,1.1814721047591954,3.25127616314978
6057,6057,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,4.073388620460872,3.206305230910458,31.372549019607842,4.487046882176966,0.1430246193693908,3.2901707870909145,0.0066857298572058355,0.13600059955092916,0.9155452706688062,10.36016297340393,3.943173360824585,4.9111798286438,2.5900407433509827,3.213089899181899,3798.539023452518,35.0,1.1672757970056238,3.5939829197374733
6057,6057,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,3.93089549552526,3.011535764386529,31.372549019607842,4.325807307840554,0.13788510793741768,3.1707973340137428,0.006443159270132614,0.13179063370701302,0.8594717282289508,9.782636880874634,4.6997897148132335,5.334476041793824,2.4456592202186584,2.649878498089482,2952.710495963091,31.0,1.2785746786311014,3.3829457302999613
6057,6057,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,3.9545385810940297,3.0186627550910616,31.372549019607842,4.389365130298294,0.1399110135282581,3.2634677518649373,0.006631468455156799,0.13257016385396175,0.8692489322614025,9.656122922897339,4.7100118160247835,5.438120985031128,2.4140307307243347,2.5157336265364316,2737.4086889657824,43.0,1.2477527569213245,3.3973985180567126
6057,6057,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,3.872418323986705,3.053810885369899,31.372549019607842,4.3898493877140305,0.13992644923338474,3.2703967397220364,0.006645548375013295,0.13151302233672393,0.8568655705210995,9.767794370651245,2.7580626964569097,5.525846719741821,2.4419485926628113,3.1971620995008836,6912.725874663591,28.0,1.1304402930273425,3.497051746189597
6057,6057,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,4.504924583020768,3.3743793337182275,31.372549019607842,5.1249074866545765,0.16335642613711462,3.834209393647098,0.007791233306934455,0.15625483915140556,1.2024345940834695,10.596056699752808,4.810792303085328,8.73571491241455,2.649014174938202,3.2493555504549567,6197.616301422529,37.0,1.2438340295366208,3.970787617390297
6057,6057,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,4.111603550173496,3.215428788550808,31.372549019607842,4.546827710321009,0.14493013326648216,3.343651201236514,0.0067944037300126355,0.13945282230351824,0.9617453154880446,10.267939567565918,3.841474056243899,5.897844791412354,2.5669848918914795,2.8582915945038625,2968.0891964628986,41.0,1.2235577275663285,3.5642158074696657
6062,6062,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,2.9157083994833233,2.186872668548167,31.372549019607842,3.8084391675296407,0.1213939984650073,3.050334153564485,0.0061983743229853325,0.10130282033003148,0.5099212046826227,7.004014253616333,2.3702926397323614,5.326977205276489,1.7510035634040833,2.1446152479757545,3537.101114955786,57.0,1.0595150731706753,2.8275604627628153
