target,method,coverage,retained_growth_group_count,mae,median_absolute_error,pearson_r,retained_growth_run_ids
FSMI_nm,M14d_r3d_causal_temporal,0.7391304347826086,17,1.8319409121758838,1.5345597505369764,0.4190629170499647,6080;6081;6028;6095;6099;6078;6085;6063;6048;6022;6084;6090;6057;6029;6070;6047;6062
FSMI_nm,M14d_r3d_causal_temporal,0.6086956521739131,14,1.993804261461174,1.7901542831048793,0.3993254963616544,6080;6081;6028;6095;6099;6078;6085;6063;6048;6022;6084;6090;6057;6029
FSMI_nm,M14d_r3d_causal_temporal,0.5217391304347826,12,2.1163260614769936,1.7901542831048793,0.4221959470170444,6080;6081;6028;6095;6099;6078;6085;6063;6048;6022;6084;6090
FSMI_nm,M14e_multiview_curated20_r3d80,1.0,23,1.4401180874762352,1.1276774482472973,0.45916678801376415,6099;6081;6063;6080;6095;6078;6090;6085;6028;6048;6022;6084;6057;6070;6029;6062;6047;6082;6072;6033;6056;6094;6101
FSMI_nm,M14e_multiview_curated20_r3d80,0.9130434782608695,21,1.564305184905033,1.3618382752689744,0.40933019191645087,6099;6081;6063;6080;6095;6078;6090;6085;6028;6048;6022;6084;6057;6070;6029;6062;6047;6082;6072;6033;6056
FSMI_nm,M14e_multiview_curated20_r3d80,0.8260869565217391,19,1.7062218694714926,1.3874816657983904,0.40121566314688867,6099;6081;6063;6080;6095;6078;6090;6085;6028;6048;6022;6084;6057;6070;6029;6062;6047;6082;6072
FSMI_nm,M14e_multiview_curated20_r3d80,0.7391304347826086,17,1.7881702186166064,1.3874816657983904,0.3832598768939084,6099;6081;6063;6080;6095;6078;6090;6085;6028;6048;6022;6084;6057;6070;6029;6062;6047
FSMI_nm,M14e_multiview_curated20_r3d80,0.6086956521739131,14,2.035577205196268,1.6479178766311717,0.35111408195141447,6099;6081;6063;6080;6095;6078;6090;6085;6028;6048;6022;6084;6057;6070
FSMI_nm,M14e_multiview_curated20_r3d80,0.5217391304347826,12,2.139110938143498,1.6479178766311717,0.3587084295913075,6099;6081;6063;6080;6095;6078;6090;6085;6028;6048;6022;6084
FSMI_nm,M14f_multiview_curated40_r3d60,1.0,23,1.4234959637160933,1.230475462483533,0.42295738916334313,6099;6090;6022;6063;6095;6080;6085;6078;6081;6048;6084;6028;6057;6029;6082;6062;6072;6070;6033;6047;6056;6094;6101
FSMI_nm,M14f_multiview_curated40_r3d60,0.9130434782608695,21,1.5421357053486229,1.2473037955793171,0.36065194691049773,6099;6090;6022;6063;6095;6080;6085;6078;6081;6048;6084;6028;6057;6029;6082;6062;6072;6070;6033;6047;6056
