sweep_descriptor,base_row_id,sample_id,guidance_scale,requested_raw,requested_cond,sample_index,generated_std,generated_min,generated_max,generated_height_mean,generated_height_std,generated_rq,generated_ra,generated_peak_to_valley,generated_p01,generated_p05,generated_p50,generated_p95,generated_p99,generated_robust_range,generated_skewness,generated_kurtosis,generated_mean_abs_gradient,generated_gradient_std,generated_gradient_orientation_entropy,generated_gradient_anisotropy,generated_psd_low_power,generated_psd_mid_power,generated_psd_high_power,generated_psd_slope,generated_autocorrelation_length_px,generated_island_coverage,generated_island_count,generated_island_mean_area_px,generated_height_min,generated_height_max,generated_slope_p50,generated_slope_p95,generated_slope_p99,generated_psd_peak_frequency,generated_island_mean_height
psd_high_power,afmv2_06e9a8457ab9,6058,0.0,6.310598373,0,1,0.6211525202,-0.9990787506,0.9998224378,0.08660269219,0.6211525112,0.6211525112,0.5422543223,1.998901188,-0.9895291424,-0.9174636275,0.128834039,0.9608478665,0.9943623739,1.983891516,-0.1632518278,1.731583743,0.1624293073,0.1253971048,0.9990191881,0.08894845284,9.085673175,3.92996177,1.24475624,-4.037775928,7,0.25,34,120.4705882,-0.9990787506,0.9998224378,0.1362045043,0.4050350889,0.5433838454,0.0078125,0.8574131719
psd_high_power,afmv2_06e9a8457ab9,6058,0.0,7.362943888,1,0,0.6325597167,-0.9987430573,0.9994994402,0.08498091614,0.6325596825,0.6325596825,0.556948637,1.998242497,-0.9872138745,-0.9252920955,0.1420416459,0.9629897475,0.9951448441,1.982358719,-0.1727871756,1.685027524,0.1686439413,0.1286576676,0.9994161247,0.03194006194,9.115492686,3.84451198,1.234146553,-4.039631328,6,0.25,31,132.1290323,-0.9987430573,0.9994994402,0.142323927,0.4196646903,0.5560402395,0.015625,0.8614029814
psd_high_power,afmv2_06e9a8457ab9,6058,0.0,7.362943888,1,1,0.6323610544,-0.9924747944,0.9992942214,0.09100800589,0.6323610372,0.6323610372,0.5574724596,1.991769016,-0.9742897791,-0.9125308514,0.1185331419,0.9709985167,0.9946044266,1.968894206,-0.1318206018,1.667716359,0.1645004965,0.1286594618,0.9978611373,0.1499421343,9.119766338,3.973482177,1.233613945,-4.042432815,6,0.25,32,128,-0.9924747944,0.9992942214,0.1370632401,0.4145961198,0.5587357839,0.015625,0.8774452691
psd_high_power,afmv2_06e9a8457ab9,6058,0.0,8.415289402,2,0,0.6384499073,-0.9988104105,0.9991069436,0.09665885237,0.6384499201,0.6384499201,0.5658941691,1.997917354,-0.9770668846,-0.8948292524,0.1372176632,0.9661859035,0.9918601489,1.968927034,-0.1457141901,1.623571201,0.16732319,0.1283555472,0.998192759,0.09873913083,9.133597603,3.947589724,1.222464019,-4.062942146,6,0.25,29,141.2413793,-0.9988104105,0.9991069436,0.1402348996,0.4134133527,0.5379192947,0.0078125,0.8818259768
psd_high_power,afmv2_06e9a8457ab9,6058,0.0,8.415289402,2,1,0.6333495378,-0.998847127,0.9993186593,0.01816276358,0.6333495123,0.6333495123,0.5546386089,1.998165786,-0.9869502747,-0.940415442,0.01082755253,0.9524974883,0.9901729232,1.977123198,-0.01049924872,1.672691205,0.1631619361,0.1258347738,0.9986451969,0.1092978629,9.106341828,3.92127724,1.245539851,-4.054909466,7,0.25,28,146.2857143,-0.998847127,0.9993186593,0.1400245164,0.4085478513,0.5604402079,0.01104854346,0.8394921131
psd_high_power,afmv2_84343ccdd8fc,6058,0.0,4.205907345,-2,0,0.6336788535,-0.995672822,0.9997865558,0.03132323259,0.6336788836,0.6336788836,0.5555603445,1.995459378,-0.9791975355,-0.9254309505,0.03735875152,0.9613073856,0.9935358649,1.9727334,-0.02411563066,1.663995991,0.1676557009,0.1338299872,0.998148717,0.07843810001,9.168923039,4.007956412,1.251461598,-4.021058661,6,0.25,28,146.2857143,-0.995672822,0.9997865558,0.1365152796,0.4327762545,0.5897839449,0.015625,0.8491635612
psd_high_power,afmv2_84343ccdd8fc,6058,0.0,4.205907345,-2,1,0.6421702504,-0.9990482926,0.9998731017,0.04724390942,0.642170248,0.642170248,0.5649662209,1.998921394,-0.9833744323,-0.930532366,0.07345672324,0.9674543828,0.994688952,1.978063384,-0.08327255957,1.64808415,0.1665296195,0.1323703831,0.9967508669,0.1613873904,9.144269921,3.941495153,1.227882642,-4.05256826,7,0.25,34,120.4705882,-0.9990482926,0.9998731017,0.1382247163,0.4250580302,0.5765585634,0.0078125,0.8585351433
psd_high_power,afmv2_84343ccdd8fc,6058,0.0,5.258252859,-1,0,0.6332063079,-0.9998148084,0.9995847344,0.02212438147,0.6332063124,0.6332063124,0.5584348033,1.999399543,-0.979608022,-0.9078869402,-0.001995463041,0.9656800985,0.9938202429,1.973428265,0.04163059672,1.6445971,0.1607396511,0.1265024389,0.9991822625,0.06074921611,9.039559012,3.824425723,1.125764522,-4.119485115,7,0.25,23,178.0869565,-0.9998148084,0.9995847344,0.1327235996,0.4099194456,0.557106139,0.01104854346,0.8530121466
psd_high_power,afmv2_84343ccdd8fc,6058,0.0,5.258252859,-1,1,0.635535121,-0.9987972975,0.9997317195,0.04326533467,0.6355351304,0.6355351304,0.5605695783,1.998529017,-0.9878819633,-0.9314286917,0.05528471991,0.9500510603,0.9896388566,1.97752082,-0.05646158503,1.640282336,0.1706353793,0.1281978178,0.9977531522,0.05546532826,9.187959601,4.078252424,1.316135028,-4.019847713,6,0.25,29,141.2413793,-0.9987972975,0.9997317195,0.145745336,0.4175613215,0.5478787603,0.0078125,0.8522238196
psd_high_power,afmv2_84343ccdd8fc,6058,0.0,6.310598373,0,0,0.6319488287,-0.9952273369,0.9998695254,0.0908510158,0.6319488383,0.6319488383,0.5590132107,1.995096862,-0.9753462309,-0.9131002396,0.1606801078,0.9616961688,0.992188527,1.967534758,-0.1762633095,1.655914173,0.170076704,0.1335394283,0.9985555143,0.1434251149,9.169196893,3.981405769,1.235580131,-4.051980385,6,0.25,38,107.7894737,-0.9952273369,0.9998695254,0.1385099053,0.4309093591,0.5809279565,0.01104854346,0.8618290714
psd_high_power,afmv2_84343ccdd8fc,6058,0.0,6.310598373,0,1,0.6416048408,-0.9951756001,0.9992500544,0.1047197442,0.6416048244,0.6416048244,0.5685896417,1.994425654,-0.9729299176,-0.9079796106,0.1467722356,0.9695390791,0.9934185892,1.966348507,-0.1602413473,1.63181321,0.1583031593,0.1229943999,0.9974039319,0.08449446316,9.046555623,3.85993368,1.153000824,-4.111463789,7,0.25,24,170.6666667,-0.9951756001,0.9992500544,0.133601107,0.4001093582,0.5310720074,0.01104854346,0.8905682394
psd_high_power,afmv2_84343ccdd8fc,6058,0.0,7.362943888,1,0,0.6196312904,-0.9951170087,0.9999218583,0.1234117339,0.6196312852,0.6196312852,0.5429134812,1.995038867,-0.9750633496,-0.8918839484,0.160633117,0.9751721352,0.9974179775,1.972481327,-0.1781668756,1.72990106,0.1615979642,0.1266320406,0.9988313431,0.09310537976,9.044403824,3.82910714,1.119874166,-4.093590197,7,0.25,29,141.2413793,-0.9951170087,0.9999218583,0.1339588439,0.4143148734,0.5514032314,0.01104854346,0.8888043825
psd_high_power,afmv2_84343ccdd8fc,6058,0.0,7.362943888,1,1,0.6298122406,-0.9991468191,0.9995269775,0.01534071599,0.6298122488,0.6298122488,0.5532610452,1.998673797,-0.9904335505,-0.9375035346,0.03089729324,0.958500284,0.994072203,1.984505754,-0.02600431901,1.676677142,0.164600145,0.1274016697,0.9986350169,0.03337528702,9.089096477,3.916306664,1.256059917,-4.031016166,7,0.25,35,117.0285714,-0.9991468191,0.9995269775,0.1377135962,0.4167545135,0.5411288987,0.0078125,0.8245476422
psd_high_power,afmv2_84343ccdd8fc,6058,0.0,8.415289402,2,0,0.6270933747,-0.9994888902,0.999966979,0.04458330263,0.627093397,0.627093397,0.552246471,1.999455869,-0.9880199534,-0.9417040944,0.07662012056,0.9298399061,0.9941844696,1.982204423,-0.1256292407,1.663709456,0.1643228434,0.1237494527,0.9988917689,0.01171122421,9.060366714,3.894587646,1.250353141,-4.014849165,7,0.25,38,107.7894737,-0.9994888902,0.999966979,0.1387958147,0.4036170889,0.5298048873,0.01746928107,0.8235980977
psd_high_power,afmv2_84343ccdd8fc,6058,0.0,8.415289402,2,1,0.628567934,-0.9989075661,0.9997084141,-0.02738062173,0.6285678844,0.6285678844,0.5509777561,1.99861598,-0.9802021587,-0.9351540536,-0.04510233924,0.9500532746,0.9941510034,1.974353162,0.07966680083,1.684372142,0.1664139675,0.1280855052,0.9972046281,0.1856146136,9.111123293,3.982158074,1.321505495,-3.988326623,6,0.25,31,132.1290323,-0.9989075661,0.9997084141,0.1385203775,0.4144791274,0.5610829893,0.03314563037,0.8044962179
psd_high_power,afmv2_06e9a8457ab9,6058,1.5,4.205907345,-2,0,0.6212977171,-0.9993122816,0.9988414049,0.04638590685,0.6212977365,0.6212977365,0.5479156901,1.998153687,-0.9890582567,-0.9228727728,0.06044167466,0.9420938224,0.9868503362,1.975908593,-0.07436363616,1.668961139,0.1771061828,0.1344664996,0.998258082,0.06120194511,9.208527668,4.110940885,1.407766927,-3.906373172,6,0.25,37,110.7027027,-0.9993122816,0.9988414049,0.1475139049,0.4383792208,0.5746325992,0.03314563037,0.8316511929
psd_high_power,afmv2_06e9a8457ab9,6058,1.5,4.205907345,-2,1,0.6313048005,-0.9983249307,0.9995348454,0.07253754357,0.6313047866,0.6313047866,0.5566839341,1.997859776,-0.9870223254,-0.921876049,0.0989956446,0.9640762746,0.9906233817,1.977645707,-0.1153003437,1.659882774,0.1687393384,0.1344865154,0.9988302368,0.1485534176,9.184944089,3.896151082,1.258144114,-4.06203223,6,0.25,35,117.0285714,-0.9983249307,0.9995348454,0.1382352912,0.4343466349,0.5884313263,0.02816836934,0.8604505447
psd_high_power,afmv2_06e9a8457ab9,6058,1.5,5.258252859,-1,0,0.6305182576,-0.9995860457,0.9989244938,0.0582845943,0.63051827,0.63051827,0.5522212554,1.99851054,-0.9863882327,-0.9283996135,0.09432037547,0.9598067492,0.9917694175,1.97815765,-0.1163104014,1.690561478,0.1691435108,0.1313957954,0.9980836837,0.1110965461,9.148874772,4.017760837,1.320473219,-3.981470554,6,0.25,33,124.1212121,-0.9995860457,0.9989244938,0.1417237295,0.4238306857,0.5678310096,0.02470529422,0.8494741796
psd_high_power,afmv2_06e9a8457ab9,6058,1.5,5.258252859,-1,1,0.6362138391,-0.9934870601,0.9994948506,0.05318434134,0.6362138207,0.6362138207,0.5599619248,1.992981911,-0.9802542603,-0.9260725617,0.07838472351,0.9611347824,0.9906128478,1.970867108,-0.07250855097,1.649103688,0.1662955419,0.1276429735,0.9982614234,0.1377395143,9.110821903,3.978975566,1.196198697,-4.072334336,7,0.25,29,141.2413793,-0.9934870601,0.9994948506,0.1409624551,0.4140265452,0.5453841594,0.02209708691,0.8606768467
psd_high_power,afmv2_06e9a8457ab9,6058,1.5,6.310598373,0,0,0.6392154098,-0.9930030704,0.9993312359,0.1106879922,0.6392153929,0.6392153929,0.5633053711,1.992334306,-0.9749399489,-0.9186060071,0.1638781279,0.9745609045,0.9952976519,1.970237601,-0.1974474703,1.678405224,0.1681563971,0.1339869453,0.9975557136,0.1124926321,9.138611449,3.924493572,1.23570984,-4.033714614,6,0.25,30,136.5333333,-0.9930030704,0.9993312359,0.1398449877,0.4254708888,0.5695322537,0.01746928107,0.8881094693
psd_high_power,afmv2_06e9a8457ab9,6058,1.5,6.310598373,0,1,0.6375198364,-0.9964740872,0.9994750023,0.09138727651,0.6375198474,0.6375198474,0.5617285783,1.99594909,-0.9831234634,-0.9254050195,0.1336387247,0.9706968367,0.9953291017,1.978452565,-0.1574996939,1.672644003,0.1595837392,0.1256949981,0.9968297394,0.2137948808,9.029046154,3.831742329,1.094158883,-4.126849708,7,0.25,27,151.7037037,-0.9964740872,0.9994750023,0.1345185031,0.4046601716,0.5425728197,0.01104854346,0.8776302014
psd_high_power,afmv2_06e9a8457ab9,6058,1.5,7.362943888,1,0,0.6342496872,-0.9948568344,0.9998104572,0.1008961751,0.6342497393,0.6342497393,0.5556267562,1.994667292,-0.9741658092,-0.9215777069,0.1392917931,0.968578732,0.9965843391,1.970750148,-0.1765379154,1.700647445,0.1527974497,0.1187419818,0.9989307063,0.1061562997,8.972949244,3.70303245,1.04848192,-4.156719216,8,0.25,26,157.5384615,-0.9948568344,0.9998104572,0.1298271242,0.3774396716,0.5082647947,0.01104854346,0.8822562433
psd_high_power,afmv2_06e9a8457ab9,6058,1.5,7.362943888,1,1,0.6298500896,-0.9991801381,0.9991791248,-0.05334088224,0.6298501224,0.6298501224,0.5533978309,1.998359263,-0.9866144025,-0.9413418144,-0.09117243066,0.9442186713,0.9918123388,1.978426741,0.1284777848,1.68202028,0.1645090239,0.1255590031,0.9992026353,0.0475073833,9.169512505,4.109853967,1.324109051,-4.011746751,7,0.25,35,117.0285714,-0.9991801381,0.9991791248,0.1382300819,0.4079485794,0.5414501885,0.0078125,0.7894774582
psd_high_power,afmv2_06e9a8457ab9,6058,1.5,8.415289402,2,0,0.6362611055,-0.9962615967,0.9995442629,0.09172922938,0.6362611124,0.6362611124,0.5625985719,1.99580586,-0.974874444,-0.8975447387,0.1133294962,0.9772595257,0.994653843,1.969528287,-0.1084386875,1.644575726,0.164140604,0.1316374377,0.9987494784,0.04766957223,9.115795144,3.893787835,1.166839547,-4.081321358,7,0.25,28,146.2857143,-0.9962615967,0.9995442629,0.1341879067,0.4192872145,0.5738504341,0.01746928107,0.8874720307
psd_high_power,afmv2_06e9a8457ab9,6058,1.5,8.415289402,2,1,0.6282475591,-0.9942814112,0.9996353388,0.1149536556,0.628247571,0.628247571,0.5534410456,1.99391675,-0.9709802723,-0.8923851907,0.1601682007,0.9716493875,0.996922667,1.967902939,-0.1738110532,1.683703186,0.1643417433,0.1250948445,0.9976214363,0.1404703205,9.071966496,3.967415799,1.249905381,-3.9971307,7,0.25,36,113.7777778,-0.9942814112,0.9996353388,0.1402166164,0.4112716004,0.5342200198,0.015625,0.8866633816
psd_high_power,afmv2_84343ccdd8fc,6058,1.5,4.205907345,-2,0,0.6394731998,-0.9945096374,0.9994130731,0.05209346458,0.6394732193,0.6394732193,0.5627402208,1.99392271,-0.9824319261,-0.9413170367,0.05808422714,0.9634860158,0.9934177548,1.975849681,-0.07191642111,1.659238716,0.1583079972,0.1272179583,0.9980485602,0.1324013453,9.052705984,3.747768771,1.157802356,-4.088295489,7,0.25,31,132.1290323,-0.9945096374,0.9994130731,0.1311647973,0.4053539343,0.5497230688,0.02209708691,0.8646103811
psd_high_power,afmv2_84343ccdd8fc,6058,1.5,4.205907345,-2,1,0.6391167045,-0.9992224574,0.9994308352,0.04155334882,0.6391166855,0.6391166855,0.5633168534,1.998653293,-0.9829010373,-0.9325987399,0.06773448735,0.9556807578,0.9915408033,1.974441841,-0.08643884646,1.645076395,0.1627628279,0.1267368787,0.9981834444,0.09900946324,9.105201232,3.916726342,1.194255741,-4.07540142,7,0.25,30,136.5333333,-0.9992224574,0.9994308352,0.1362842659,0.4082158693,0.5399377723,0.01746928107,0.8462969562
psd_high_power,afmv2_84343ccdd8fc,6058,1.5,5.258252859,-1,0,0.6430634856,-0.9986075759,0.9982901216,0.0412604925,0.6430635,0.6430635,0.5698738112,1.996897697,-0.9833303887,-0.9326729029,0.02804777306,0.9721731722,0.9929688418,1.97629923,-0.02779618902,1.62838651,0.1573033537,0.1231698316,0.9977639516,0.1945482551,9.02767724,3.792509565,1.172226223,-4.087551497,7,0.25,36,113.7777778,-0.9986075759,0.9982901216,0.1317954386,0.3947529571,0.5292607817,0.0234375,0.864133696
psd_high_power,afmv2_84343ccdd8fc,6058,1.5,5.258252859,-1,1,0.6283115745,-0.9938648343,0.9995055199,0.1103932465,0.6283115883,0.6283115883,0.5529791975,1.993370354,-0.9708062124,-0.890758571,0.1388113648,0.975034973,0.9931503123,1.963956525,-0.1358129322,1.676652113,0.1700579951,0.133896976,0.9984354464,0.104503172,9.150145353,3.921771604,1.225266885,-4.04522151,6,0.25,34,120.4705882,-0.9938648343,0.9995055199,0.14234863,0.4262814389,0.5873773565,0.03983608995,0.8937553825
psd_high_power,afmv2_84343ccdd8fc,6058,1.5,6.310598373,0,0,0.6321809292,-0.9982345104,0.9996293783,0.05808119531,0.6321809316,0.6321809316,0.553301265,1.997863889,-0.9866689557,-0.9357479781,0.09457566962,0.9640361756,0.9941917366,1.980860692,-0.1213121946,1.693300493,0.1636166492,0.1249862773,0.9983494951,0.1199934853,9.081222613,3.877529575,1.210892456,-4.061158156,7,0.25,35,117.0285714,-0.9982345104,0.9996293783,0.1393398327,0.4000582461,0.5426903697,0.015625,0.8496478654
psd_high_power,afmv2_84343ccdd8fc,6058,1.5,6.310598373,0,1,0.6299943328,-0.9993352294,0.9993249178,0.06977085238,0.6299943042,0.6299943042,0.5535215807,1.998660147,-0.9838575345,-0.9229798615,0.1241629906,0.9531734347,0.9919180351,1.97577557,-0.1534910961,1.679373885,0.1677461477,0.1269765871,0.998287893,0.115529463,9.124780378,3.952262006,1.282666181,-4.026154996,6,0.25,31,132.1290323,-0.9993352294,0.9993249178,0.1413383717,0.4135519856,0.5406586876,0.02816836934,0.8489658938
psd_high_power,afmv2_84343ccdd8fc,6058,1.5,7.362943888,1,0,0.6377862692,-0.9992142916,0.9992730618,0.0767636045,0.637786252,0.637786252,0.5595928861,1.998487353,-0.9869034296,-0.9297195017,0.122700423,0.9627363592,0.9926470357,1.979550465,-0.1498913064,1.679868327,0.1578553299,0.1200393638,0.9975671367,0.1582950434,8.992028655,3.812481224,1.186436658,-4.056116388,7,0.25,33,124.1212121,-0.9992142916,0.9992730618,0.1343452221,0.3850985316,0.5107926128,0.02470529422,0.8688580649
psd_high_power,afmv2_84343ccdd8fc,6058,1.5,7.362943888,1,1,0.6435499787,-0.9969595671,0.9990627766,0.07480928889,0.6435499664,0.6435499664,0.5691639489,1.996022344,-0.9799796402,-0.9283265769,0.09897853062,0.9676927269,0.9928416342,1.972821274,-0.1062218939,1.630378563,0.1595028754,0.124992098,0.9984438223,0.07441460132,9.017921357,3.795157305,1.160028748,-4.099225917,7,0.25,23,178.0869565,-0.9969595671,0.9990627766,0.133641857,0.4035823201,0.5294311439,0.01746928107,0.8791747209
psd_high_power,afmv2_84343ccdd8fc,6058,1.5,8.415289402,2,0,0.6433362961,-0.9978505969,0.9991059303,0.08787302024,0.6433362753,0.6433362753,0.5692673148,1.996956527,-0.982968443,-0.9254829586,0.1339648291,0.9638844311,0.9892375666,1.97220601,-0.1623759161,1.640449161,0.1623276317,0.1282047161,0.9990933595,0.0950269899,9.117956073,3.925456446,1.18801375,-4.092536165,7,0.25,30,136.5333333,-0.9978505969,0.9991059303,0.136645423,0.408585201,0.5620625358,0.01746928107,0.87664044
psd_high_power,afmv2_84343ccdd8fc,6058,1.5,8.415289402,2,1,0.6282465458,-0.9988646507,0.9991611242,0.04186460286,0.6282465239,0.6282465239,0.5529239933,1.998025775,-0.9742789161,-0.9072479397,0.04627148993,0.9611205786,0.9948634797,1.969142396,-0.02072962876,1.66010758,0.1744436867,0.1329597892,0.998089705,0.1564754148,9.183145975,4.099195384,1.249096922,-4.021964083,6,0.25,29,141.2413793,-0.9988646507,0.9991611242,0.1471032948,0.4298588691,0.5727386066,0.04207160006,0.8533502042
psd_slope,afmv2_06e9a8457ab9,6058,0.0,-4.29586035,-2,0,0.6371645331,-0.9990038276,0.9999950528,0.05726138914,0.6371645389,0.6371645389,0.5657916204,1.99899888,-0.9711111933,-0.9073045373,0.07523958385,0.9669042021,0.994142673,1.965253866,-0.05753235259,1.617934962,0.1584038071,0.1221880993,0.9966263028,0.09219658138,9.045331214,3.831271983,1.170750296,-4.08246563,7,0.25,34,120.4705882,-0.9990038276,0.9999950528,0.1341533247,0.3971758399,0.5327071319,0.0234375,0.8641060633
psd_slope,afmv2_06e9a8457ab9,6058,0.0,-4.29586035,-2,1,0.6360990405,-0.9972346425,0.9998755455,0.1271399963,0.6360990623,0.6360990623,0.5618506495,1.997110188,-0.9849580121,-0.9079803586,0.1860758588,0.9699914575,0.994411183,1.979369195,-0.208252801,1.674431325,0.1606649072,0.127011011,0.9986113096,0.02764842059,9.093084893,3.846706205,1.195082165,-4.064382,7,0.25,23,178.0869565,-0.9972346425,0.9998755455,0.1334241895,0.4036294892,0.5549881149,0.01746928107,0.8959088155
psd_slope,afmv2_06e9a8457ab9,6058,0.0,-3.909500271,-1,0,0.6453269124,-0.9945707321,0.99928689,0.06554998448,0.6453269,0.6453269,0.5707071632,1.993857622,-0.9718803436,-0.9205417961,0.07695564255,0.9670508295,0.9940020543,1.965882398,-0.08361060454,1.622691125,0.1681199613,0.1344771312,0.9973989537,0.1041329854,9.15656412,3.920741831,1.170457904,-4.07694839,6,0.25,24,170.6666667,-0.9945707321,0.99928689,0.1375672667,0.43079177,0.5771685725,0.02209708691,0.8780874482
psd_slope,afmv2_06e9a8457ab9,6058,0.0,-3.909500271,-1,1,0.6318099499,-0.9992207289,0.9987305999,0.09665972132,0.6318099769,0.6318099769,0.5571375087,1.997951329,-0.9912376136,-0.933177501,0.1680306196,0.9499759197,0.9903210878,1.981558701,-0.2165384692,1.690341597,0.1676603338,0.131015015,0.9960111693,0.2198050128,9.126698604,3.985013668,1.236638202,-4.048299098,6,0.25,28,146.2857143,-0.9992207289,0.9987305999,0.1406677238,0.4179269457,0.5760562906,0.01104854346,0.8584266003
psd_slope,afmv2_06e9a8457ab9,6058,0.0,-3.523140192,0,0,0.6437680721,-0.9986335635,0.9995385408,0.08059460707,0.643768063,0.643768063,0.5668252535,1.998172104,-0.9870066273,-0.928610006,0.1278286576,0.9670976013,0.9951222026,1.98212883,-0.1526996398,1.658477363,0.149752795,0.1222456585,0.998484631,0.06756255026,9.000812807,3.747862168,1.124131403,-4.118378126,8,0.25,29,141.2413793,-0.9986335635,0.9995385408,0.1224014576,0.3889015515,0.5311793694,0.0078125,0.8762694323
psd_slope,afmv2_06e9a8457ab9,6058,0.0,-3.523140192,0,1,0.6457659602,-0.9991908073,0.9987239242,-0.006865198699,0.6457659355,0.6457659355,0.5713662295,1.997914732,-0.9851433057,-0.9420848489,-0.01835825946,0.9634578496,0.991315223,1.976458529,0.03713098725,1.624173225,0.166197919,0.1319867803,0.9972978492,0.198111608,9.095818146,3.773201054,1.143325243,-4.116806246,6,0.25,30,136.5333333,-0.9991908073,0.9987239242,0.1367122619,0.4228234233,0.5635985451,0.04207160006,0.8345853366
psd_slope,afmv2_06e9a8457ab9,6058,0.0,-3.136780113,1,0,0.618724525,-0.9985666871,0.9986675978,-0.01841654237,0.6187245475,0.6187245475,0.539234686,1.997234285,-0.9885218257,-0.935897547,-0.02948895376,0.9475309908,0.9908200806,1.979341906,0.05687378995,1.725568645,0.1725494781,0.1307594634,0.998129099,0.1067714621,9.168095837,3.989019126,1.271100335,-4.049966213,6,0.25,37,110.7027027,-0.9985666871,0.9986675978,0.1458640664,0.4326272154,0.5661540649,0.0078125,0.7985446358
psd_slope,afmv2_06e9a8457ab9,6058,0.0,-3.136780113,1,1,0.6276321411,-0.9975631833,0.9990878105,0.09711168864,0.6276321569,0.6276321569,0.5492277127,1.996650994,-0.9857752794,-0.9362368375,0.1676354334,0.9513178796,0.9896513546,1.975426634,-0.225105118,1.729424021,0.1694935927,0.1314533891,0.9966131129,0.187273994,9.184626759,4.059136903,1.31188767,-4.006092031,6,0.25,35,117.0285714,-0.9975631833,0.9990878105,0.1424399443,0.4247655439,0.5751583713,0.0078125,0.8588295665
psd_slope,afmv2_06e9a8457ab9,6058,0.0,-2.750420034,2,0,0.6266996861,-0.9994350672,0.9994474053,-0.02446257185,0.6266997127,0.6266997127,0.5501782492,1.998882473,-0.9886005402,-0.9326333642,-0.02006666269,0.9523783326,0.9950042522,1.983604792,0.05289799506,1.685099305,0.1663454629,0.1273546691,0.9986487468,0.01670174879,9.111048165,3.947835094,1.301414805,-3.998899904,6,0.25,39,105.025641,-0.9994350672,0.9994474053,0.1404095277,0.4119712248,0.5690718156,0.01104854346,0.7968649943
psd_slope,afmv2_06e9a8457ab9,6058,0.0,-2.750420034,2,1,0.6414852142,-0.9956200123,0.9992652535,0.06862127292,0.6414852224,0.6414852224,0.5664348874,1.994885266,-0.9802616704,-0.9401396155,0.1263826489,0.9615152538,0.9927568841,1.973018554,-0.1477094826,1.653154066,0.1643003315,0.1287303131,0.9988121238,0.06956252446,9.094206935,3.887417438,1.151733567,-4.102357218,7,0.25,36,113.7777778,-0.9956200123,0.9992652535,0.1351700837,0.4160620832,0.5493944671,0.01746928107,0.8601472624
psd_slope,afmv2_84343ccdd8fc,6058,0.0,-4.29586035,-2,0,0.6101132035,-0.9994228482,0.9999074936,0.1236588035,0.6101132087,0.6101132087,0.5299571987,1.999330342,-0.9793300837,-0.8845215708,0.1602844819,0.9711561084,0.998825472,1.978155556,-0.1828597067,1.772965407,0.1624900205,0.1251243839,0.9976739534,0.08871112277,9.037450302,3.863291673,1.186723445,-4.03609998,6,0.25,31,132.1290323,-0.9994228482,0.9999074936,0.137310255,0.4055527067,0.54140797,0.02470529422,0.8814136979
psd_slope,afmv2_84343ccdd8fc,6058,0.0,-4.29586035,-2,1,0.6266168952,-0.9998039007,0.9999776483,0.1192203699,0.6266169118,0.6266169118,0.5486081113,1.999781549,-0.9892460263,-0.9176162094,0.1759758145,0.9692125797,0.9946452832,1.983891309,-0.2214597845,1.732162787,0.1585435145,0.1213354572,0.9968669799,0.2135158581,9.011783137,3.836004415,1.141308863,-4.091310208,7,0.25,29,141.2413793,-0.9998039007,0.9999776483,0.1348803735,0.3885338557,0.5257453811,0.01746928107,0.8799725319
psd_slope,afmv2_84343ccdd8fc,6058,0.0,-3.909500271,-1,0,0.6341237426,-0.996289432,0.9997907281,-0.001791590951,0.6341237537,0.6341237537,0.5570602896,1.99608016,-0.9780080432,-0.9352286816,-0.01694500446,0.9638620794,0.994614113,1.972622156,0.04005977944,1.673637471,0.1625205086,0.1256063426,0.9985280836,0.09727535226,9.062416661,3.808226629,1.157525323,-4.083039053,7,0.25,31,132.1290323,-0.996289432,0.9997907281,0.1387582813,0.4060327177,0.5476011758,0.01746928107,0.8294447398
psd_slope,afmv2_84343ccdd8fc,6058,0.0,-3.909500271,-1,1,0.6206626296,-0.9982966781,0.9998670816,0.02397583791,0.6206625943,0.6206625943,0.5385986676,1.99816376,-0.992234571,-0.9545368016,0.0502096843,0.9446444094,0.9933099604,1.985544531,-0.09380063806,1.744238367,0.1528847056,0.1191369624,0.9990643982,0.05990519023,8.996961779,3.795524768,1.160967008,-4.077809302,7,0.25,32,128,-0.9982966781,0.9998670816,0.1282351062,0.3837797188,0.5318155646,0.015625,0.811172365
psd_slope,afmv2_84343ccdd8fc,6058,0.0,-3.523140192,0,0,0.6239097118,-0.9960656762,0.9991351366,0.1497987362,0.6239097018,0.6239097018,0.5478379077,1.995200813,-0.9694611967,-0.8932290345,0.2317040414,0.9623008966,0.9924569494,1.961918146,-0.279916251,1.73673455,0.1673215803,0.1307993551,0.9979043558,0.09784278858,9.15718842,4.039797189,1.285097148,-3.991447841,6,0.25,31,132.1290323,-0.9960656762,0.9991351366,0.1398942756,0.4237369768,0.5739720671,0.01746928107,0.8902433608
psd_slope,afmv2_84343ccdd8fc,6058,0.0,-3.523140192,0,1,0.6375388503,-0.9962920547,0.998957932,0.04264012764,0.6375388606,0.6375388606,0.5634382687,1.995249987,-0.9868932885,-0.9305276364,0.05366598442,0.9576982856,0.9919516027,1.978844891,-0.06109331536,1.636275959,0.1678072391,0.13236135,0.9984256028,0.07688181103,9.133202176,3.912422466,1.252345158,-4.047486925,6,0.25,30,136.5333333,-0.9962920547,0.998957932,0.1382356328,0.4250368126,0.5754741623,0.01104854346,0.8510217016
