target,method,coverage,retained_growth_group_count,mae,median_absolute_error,pearson_r,retained_growth_run_ids
FSMI_nm,M14a_regularized_alpha10,0.6086956521739131,14,0.8514405464870606,0.8017584051929587,0.39265187129343077,6029;6081;6084;6101;6062;6048;6078;6082;6056;6057;6070;6063;6080;6072
FSMI_nm,M14a_regularized_alpha10,0.5217391304347826,12,0.7928904663947649,0.728350822061503,0.43301274930750916,6029;6081;6084;6101;6062;6048;6078;6082;6056;6057;6070;6063
FSMI_nm,M14b_rheed_density_weighted,1.0,23,1.3159379293145925,0.7712581562654957,0.2806374443566245,6029;6048;6056;6081;6084;6101;6078;6062;6070;6082;6063;6033;6080;6057;6072;6047;6085;6095;6028;6094;6099;6090;6022
FSMI_nm,M14b_rheed_density_weighted,0.9130434782608695,21,1.222793376941183,0.7386696425568213,0.424184882219872,6029;6048;6056;6081;6084;6101;6078;6062;6070;6082;6063;6033;6080;6057;6072;6047;6085;6095;6028;6094;6099
FSMI_nm,M14b_rheed_density_weighted,0.8260869565217391,19,0.9630516781153046,0.6076870486273498,0.5405276854143237,6029;6048;6056;6081;6084;6101;6078;6062;6070;6082;6063;6033;6080;6057;6072;6047;6085;6095;6028
FSMI_nm,M14b_rheed_density_weighted,0.7391304347826086,17,0.7406680959577762,0.5632142284775394,0.3080000605630848,6029;6048;6056;6081;6084;6101;6078;6062;6070;6082;6063;6033;6080;6057;6072;6047;6085
FSMI_nm,M14b_rheed_density_weighted,0.6086956521739131,14,0.7620111907507472,0.44686730882541187,0.28167379144429056,6029;6048;6056;6081;6084;6101;6078;6062;6070;6082;6063;6033;6080;6057
FSMI_nm,M14b_rheed_density_weighted,0.5217391304347826,12,0.714559523952293,0.3301543691641801,0.0738075913066781,6029;6048;6056;6081;6084;6101;6078;6062;6070;6082;6063;6033
FSMI_nm,M14c_residual_self_paced,1.0,23,1.3685801595457416,0.7026205308160474,0.20343100565560826,6029;6048;6056;6062;6078;6081;6084;6070;6033;6082;6057;6101;6063;6080;6072;6047;6028;6085;6095;6094;6099;6090;6022
FSMI_nm,M14c_residual_self_paced,0.9130434782608695,21,1.3206879273025183,0.6709803013405353,0.3247844871842679,6029;6048;6056;6062;6078;6081;6084;6070;6033;6082;6057;6101;6063;6080;6072;6047;6028;6085;6095;6094;6099
FSMI_nm,M14c_residual_self_paced,0.8260869565217391,19,1.045836488589483,0.6524953647400937,0.46470211764801717,6029;6048;6056;6062;6078;6081;6084;6070;6033;6082;6057;6101;6063;6080;6072;6047;6028;6085;6095
FSMI_nm,M14c_residual_self_paced,0.7391304347826086,17,0.850835246358802,0.6524953647400937,0.17559189595886981,6029;6048;6056;6062;6078;6081;6084;6070;6033;6082;6057;6101;6063;6080;6072;6047;6028
FSMI_nm,M14c_residual_self_paced,0.6086956521739131,14,0.8646033624256904,0.6377792053591638,-0.1862810610248123,6029;6048;6056;6062;6078;6081;6084;6070;6033;6082;6057;6101;6063;6080
FSMI_nm,M14c_residual_self_paced,0.5217391304347826,12,0.617324146935739,0.522063362465774,0.24890925703720998,6029;6048;6056;6062;6078;6081;6084;6070;6033;6082;6057;6101
FSMI_nm,M14d_r3d_causal_temporal,1.0,23,1.492429065111175,1.3000408981073392,0.46854032590244427,6028;6029;6033;6057;6062;6070;6101;6078;6056;6047;6084;6081;6072;6082;6080;6048;6063;6085;6095;6090;6094;6022;6099
FSMI_nm,M14d_r3d_causal_temporal,0.9130434782608695,21,1.388493382489261,1.3000408981073392,0.23487582143872143,6028;6029;6033;6057;6062;6070;6101;6078;6056;6047;6084;6081;6072;6082;6080;6048;6063;6085;6095;6090;6094
FSMI_nm,M14d_r3d_causal_temporal,0.8260869565217391,19,1.420993210926019,1.3000408981073392,0.2578581283583353,6028;6029;6033;6057;6062;6070;6101;6078;6056;6047;6084;6081;6072;6082;6080;6048;6063;6085;6095
FSMI_nm,M14d_r3d_causal_temporal,0.7391304347826086,17,1.249238854709785,1.1825846234937092,-0.22371455849469143,6028;6029;6033;6057;6062;6070;6101;6078;6056;6047;6084;6081;6072;6082;6080;6048;6063
FSMI_nm,M14d_r3d_causal_temporal,0.6086956521739131,14,1.1136988672596229,1.0765880295883639,-0.2940137929419344,6028;6029;6033;6057;6062;6070;6101;6078;6056;6047;6084;6081;6072;6082
FSMI_nm,M14d_r3d_causal_temporal,0.5217391304347826,12,1.1211405827796475,1.0765880295883639,-0.29169479237783824,6028;6029;6033;6057;6062;6070;6101;6078;6056;6047;6084;6081
FSMI_nm,M14e_multiview_curated20_r3d80,1.0,23,1.4401180874762352,1.1276774482472973,0.459166788013764,6028;6029;6033;6057;6062;6070;6101;6078;6047;6056;6084;6081;6048;6082;6063;6080;6072;6085;6095;6094;6090;6099;6022
FSMI_nm,M14e_multiview_curated20_r3d80,0.9130434782608695,21,1.295902455662824,1.0913191244622027,0.30442410503479167,6028;6029;6033;6057;6062;6070;6101;6078;6047;6056;6084;6081;6048;6082;6063;6080;6072;6085;6095;6094;6090
FSMI_nm,M14e_multiview_curated20_r3d80,0.8260869565217391,19,1.3015415180207401,1.0913191244622027,0.37352715485428967,6028;6029;6033;6057;6062;6070;6101;6078;6047;6056;6084;6081;6048;6082;6063;6080;6072;6085;6095
FSMI_nm,M14e_multiview_curated20_r3d80,0.7391304347826086,17,1.1144338166029737,1.0470853758613443,-0.02243213747582451,6028;6029;6033;6057;6062;6070;6101;6078;6047;6056;6084;6081;6048;6082;6063;6080;6072
FSMI_nm,M14e_multiview_curated20_r3d80,0.6086956521739131,14,1.0196049045761992,1.0246611343001553,-0.06731369490609804,6028;6029;6033;6057;6062;6070;6101;6078;6047;6056;6084;6081;6048;6082
FSMI_nm,M14e_multiview_curated20_r3d80,0.5217391304347826,12,0.9468983449338765,0.9051853976082104,0.07775845151287314,6028;6029;6033;6057;6062;6070;6101;6078;6047;6056;6084;6081
FSMI_nm,M14f_multiview_curated40_r3d60,1.0,23,1.4234959637160933,1.230475462483533,0.42295738916334324,6029;6057;6062;6070;6101;6081;6078;6033;6084;6047;6056;6028;6048;6082;6063;6080;6072;6085;6095;6094;6099;6090;6022
FSMI_nm,M14f_multiview_curated40_r3d60,0.9130434782608695,21,1.365605844950936,1.084730915884418,0.5746760846197765,6029;6057;6062;6070;6101;6081;6078;6033;6084;6047;6056;6028;6048;6082;6063;6080;6072;6085;6095;6094;6099
FSMI_nm,M14f_multiview_curated40_r3d60,0.8260869565217391,19,1.2231720489854023,1.084730915884418,0.45409730568396506,6029;6057;6062;6070;6101;6081;6078;6033;6084;6047;6056;6028;6048;6082;6063;6080;6072;6085;6095
FSMI_nm,M14f_multiview_curated40_r3d60,0.7391304347826086,17,1.0255635640417828,0.9010166294337458,0.16419437768955653,6029;6057;6062;6070;6101;6081;6078;6033;6084;6047;6056;6028;6048;6082;6063;6080;6072
FSMI_nm,M14f_multiview_curated40_r3d60,0.6086956521739131,14,0.8993173845162072,0.8159055355722737,0.22312386589944808,6029;6057;6062;6070;6101;6081;6078;6033;6084;6047;6056;6028;6048;6082
FSMI_nm,M14f_multiview_curated40_r3d60,0.5217391304347826,12,0.837168248605939,0.7041737429536032,0.3581547228724434,6029;6057;6062;6070;6101;6081;6078;6033;6084;6047;6056;6028
FSMI_nm,M14g_multiview_curated60_r3d40,1.0,23,1.42235568062552,1.0781581882494402,0.3695676115611605,6029;6062;6070;6081;6101;6084;6078;6057;6048;6056;6047;6082;6033;6063;6080;6028;6072;6085;6095;6094;6099;6090;6022
FSMI_nm,M14g_multiview_curated60_r3d40,0.9130434782608695,21,1.338712083382113,1.077272343053545,0.541254731511143,6029;6062;6070;6081;6101;6084;6078;6057;6048;6056;6047;6082;6033;6063;6080;6028;6072;6085;6095;6094;6099
FSMI_nm,M14g_multiview_curated60_r3d40,0.8260869565217391,19,1.1633598719654212,1.077272343053545,0.49701831968033505,6029;6062;6070;6081;6101;6084;6078;6057;6048;6056;6047;6082;6033;6063;6080;6028;6072;6085;6095
FSMI_nm,M14g_multiview_curated60_r3d40,0.7391304347826086,17,0.9574529410599492,1.0752395153792524,0.30318559934048067,6029;6062;6070;6081;6101;6084;6078;6057;6048;6056;6047;6082;6033;6063;6080;6028;6072
FSMI_nm,M14g_multiview_curated60_r3d40,0.6086956521739131,14,0.8591907965417421,0.9093967175992055,0.25266471737920726,6029;6062;6070;6081;6101;6084;6078;6057;6048;6056;6047;6082;6033;6063
FSMI_nm,M14g_multiview_curated60_r3d40,0.5217391304347826,12,0.6936001401986358,0.6134669725139745,0.4536116897923139,6029;6062;6070;6081;6101;6084;6078;6057;6048;6056;6047;6082
FSMI_nm,M14h_nested_support_aware_selector,1.0,23,1.367371959192949,0.7775989085108765,0.2472912225175885,6029;6048;6056;6081;6084;6101;6078;6062;6070;6082;6033;6063;6080;6057;6072;6047;6085;6095;6028;6094;6099;6090;6022
FSMI_nm,M14h_nested_support_aware_selector,0.9130434782608695,21,1.2520195410100694,0.7712581562654957,0.40865461682950555,6029;6048;6056;6081;6084;6101;6078;6062;6070;6082;6033;6063;6080;6057;6072;6047;6085;6095;6028;6094;6099
FSMI_nm,M14h_nested_support_aware_selector,0.8260869565217391,19,0.9793695220815657,0.6076870486273498,0.5254576478454908,6029;6048;6056;6081;6084;6101;6078;6062;6070;6082;6033;6063;6080;6057;6072;6047;6085;6095;6028
FSMI_nm,M14h_nested_support_aware_selector,0.7391304347826086,17,0.758905686273009,0.5632142284775394,0.27916788376090407,6029;6048;6056;6081;6084;6101;6078;6062;6070;6082;6033;6063;6080;6057;6072;6047;6085
FSMI_nm,M14h_nested_support_aware_selector,0.6086956521739131,14,0.7841568361335297,0.4921389537154268,0.24599856327609898,6029;6048;6056;6081;6084;6101;6078;6062;6070;6082;6033;6063;6080;6057
FSMI_nm,M14h_nested_support_aware_selector,0.5217391304347826,12,0.7403961102322061,0.37579203406329925,0.02868777819119931,6029;6048;6056;6081;6084;6101;6078;6062;6070;6082;6033;6063
FSMI_nm,M14i_target_specific_robust,1.0,23,1.3159379293145925,0.7712581562654957,0.2806374443566245,6029;6048;6056;6081;6084;6101;6078;6062;6070;6082;6063;6033;6080;6057;6072;6047;6085;6095;6028;6094;6099;6090;6022
FSMI_nm,M14i_target_specific_robust,0.9130434782608695,21,1.222793376941183,0.7386696425568213,0.424184882219872,6029;6048;6056;6081;6084;6101;6078;6062;6070;6082;6063;6033;6080;6057;6072;6047;6085;6095;6028;6094;6099
FSMI_nm,M14i_target_specific_robust,0.8260869565217391,19,0.9630516781153046,0.6076870486273498,0.5405276854143237,6029;6048;6056;6081;6084;6101;6078;6062;6070;6082;6063;6033;6080;6057;6072;6047;6085;6095;6028
FSMI_nm,M14i_target_specific_robust,0.7391304347826086,17,0.7406680959577762,0.5632142284775394,0.3080000605630848,6029;6048;6056;6081;6084;6101;6078;6062;6070;6082;6063;6033;6080;6057;6072;6047;6085
