target,method,coverage,retained_growth_group_count,mae,median_absolute_error,pearson_r,retained_growth_run_ids
Rq_nm,M14f_multiview_curated40_r3d60,0.6086956521739131,14,1.1037723657881178,1.033287663469183,0.20518078110927207,6029;6057;6062;6070;6084;6101;6078;6081;6047;6033;6082;6048;6056;6028
Rq_nm,M14f_multiview_curated40_r3d60,0.5217391304347826,12,1.0593837034357552,1.033287663469183,0.053735820859703354,6029;6057;6062;6070;6084;6101;6078;6081;6047;6033;6082;6048
Rq_nm,M14g_multiview_curated60_r3d40,1.0,23,1.6615715723737365,1.2325572745558557,0.23274059306920225,6029;6062;6070;6081;6084;6101;6078;6048;6057;6047;6082;6063;6056;6033;6080;6072;6028;6095;6085;6094;6099;6090;6022
Rq_nm,M14g_multiview_curated60_r3d40,0.9130434782608695,21,1.5965021266187862,1.1704025201506547,0.40902259594665696,6029;6062;6070;6081;6084;6101;6078;6048;6057;6047;6082;6063;6056;6033;6080;6072;6028;6095;6085;6094;6099
Rq_nm,M14g_multiview_curated60_r3d40,0.8260869565217391,19,1.3664151069298687,1.1704025201506547,0.4313946067265334,6029;6062;6070;6081;6084;6101;6078;6048;6057;6047;6082;6063;6056;6033;6080;6072;6028;6095;6085
Rq_nm,M14g_multiview_curated60_r3d40,0.7391304347826086,17,1.1303951685578189,1.0868188187659293,0.2586039235897046,6029;6062;6070;6081;6084;6101;6078;6048;6057;6047;6082;6063;6056;6033;6080;6072;6028
Rq_nm,M14g_multiview_curated60_r3d40,0.6086956521739131,14,1.0674325545743846,0.9717767346324535,0.12588702050757575,6029;6062;6070;6081;6084;6101;6078;6048;6057;6047;6082;6063;6056;6033
Rq_nm,M14g_multiview_curated60_r3d40,0.5217391304347826,12,1.0977657509576864,0.9717767346324535,0.16704806047581822,6029;6062;6070;6081;6084;6101;6078;6048;6057;6047;6082;6063
Rq_nm,M14h_nested_support_aware_selector,1.0,23,1.5294072768723104,0.9329871288694891,0.1927082658463184,6029;6048;6081;6084;6101;6070;6062;6078;6056;6082;6063;6033;6080;6072;6047;6095;6085;6057;6028;6094;6099;6090;6022
Rq_nm,M14h_nested_support_aware_selector,0.9130434782608695,21,1.4444488061309788,0.9246018191274685,0.3424940286294297,6029;6048;6081;6084;6101;6070;6062;6078;6056;6082;6063;6033;6080;6072;6047;6095;6085;6057;6028;6094;6099
Rq_nm,M14h_nested_support_aware_selector,0.8260869565217391,19,1.144390716168545,0.8067704108000213,0.45662824488357345,6029;6048;6081;6084;6101;6070;6062;6078;6056;6082;6063;6033;6080;6072;6047;6095;6085;6057;6028
Rq_nm,M14h_nested_support_aware_selector,0.7391304347826086,17,1.210058374036208,0.8067704108000213,0.3614360601944932,6029;6048;6081;6084;6101;6070;6062;6078;6056;6082;6063;6033;6080;6072;6047;6095;6085
Rq_nm,M14h_nested_support_aware_selector,0.6086956521739131,14,0.9902639583912541,0.7130966353647068,-0.1832781546128334,6029;6048;6081;6084;6101;6070;6062;6078;6056;6082;6063;6033;6080;6072
Rq_nm,M14h_nested_support_aware_selector,0.5217391304347826,12,0.9722251614898855,0.7130966353647068,-0.22772548096625825,6029;6048;6081;6084;6101;6070;6062;6078;6056;6082;6063;6033
Rq_nm,M14i_target_specific_robust,1.0,23,1.6615715723737365,1.2325572745558557,0.23274059306920225,6029;6062;6070;6081;6084;6101;6078;6048;6057;6047;6082;6063;6056;6033;6080;6072;6028;6095;6085;6094;6099;6090;6022
Rq_nm,M14i_target_specific_robust,0.9130434782608695,21,1.5965021266187862,1.1704025201506547,0.40902259594665696,6029;6062;6070;6081;6084;6101;6078;6048;6057;6047;6082;6063;6056;6033;6080;6072;6028;6095;6085;6094;6099
Rq_nm,M14i_target_specific_robust,0.8260869565217391,19,1.3664151069298687,1.1704025201506547,0.4313946067265334,6029;6062;6070;6081;6084;6101;6078;6048;6057;6047;6082;6063;6056;6033;6080;6072;6028;6095;6085
Rq_nm,M14i_target_specific_robust,0.7391304347826086,17,1.1303951685578189,1.0868188187659293,0.2586039235897046,6029;6062;6070;6081;6084;6101;6078;6048;6057;6047;6082;6063;6056;6033;6080;6072;6028
Rq_nm,M14i_target_specific_robust,0.6086956521739131,14,1.0674325545743846,0.9717767346324535,0.12588702050757575,6029;6062;6070;6081;6084;6101;6078;6048;6057;6047;6082;6063;6056;6033
Rq_nm,M14i_target_specific_robust,0.5217391304347826,12,1.0977657509576864,0.9717767346324535,0.16704806047581822,6029;6062;6070;6081;6084;6101;6078;6048;6057;6047;6082;6063
